Departamento,Código Divipola Departamento,Municipio,Código Divipola Municipio,Programa,Estado de Postulación,Año de Asignación,Hogares,Valor Asignado
ARAUCA,81,TAME,81794,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,1,16068000.0
ARAUCA,81,TAME,81794,Bolsa Esfuerzo Territorial,Asignados,2011,2,19844500.0
ARAUCA,81,ARAUCA,81001,Bolsa Desplazados,Asignados,2013,1,10316250.0
ARAUCA,81,ARAUCA,81001,Bolsa Desplazados,Asignados,2015,1,19330500.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Asignados,2015,421,16597504000.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,17,670208000.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2015,1,39424000.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,3,118272000.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2015,1,7732200.0
ARAUCA,81,TAME,81794,Programa Vivienda Gratuita Fase I,Asignados,2015,100,4004584000.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Asignados,2016,197,8673279770.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2016,1,39424000.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,13,568925440.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,5,215924480.0
ARAUCA,81,ARAUCA,81001,VIPA,Asignados,2016,30,606720400.0
ARAUCA,81,ARAUCA,81001,VIPA,Renuncias al subsidio,2016,14,289571100.0
ARAUCA,81,ARAUCA,81001,VIPA,Asignados,2017,47,948000625.0
ARAUCA,81,ARAUCA,81001,VIPA,Renuncias al subsidio,2017,1,20683650.0
ARAUCA,81,PUERTO RONDÓN,81591,Programa Vivienda Gratuita Fase I,Asignados,2017,59,2770169392.0
ARAUCA,81,PUERTO RONDÓN,81591,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2017,1,47213888.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2017,1,8852604.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2018,1,23437260.0
ARAUCA,81,PUERTO RONDÓN,81591,Programa Vivienda Gratuita Fase I,Asignados,2018,36,1699699968.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2018,2,39062100.0
ARAUCA,81,TAME,81794,MI CASA YA,Renuncias al subsidio,2018,1,15624840.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2019,11,223591320.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Asignados,2019,1,44125120.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2019,1,44125120.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2019,8,182185520.0
ARAUCA,81,ARAUCA,81001,Casa Digna Vida Digna,Asignados,2020,178,1757983675.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2020,24,482791650.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Asignados,2020,10,436549952.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2020,3,132375360.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2020,1,44125120.0
ARAUCA,81,TAME,81794,Bolsa Desplazados,Asignados,2020,1,26334090.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2020,14,359899230.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2021,21,376665240.0
ARAUCA,81,ARAUCA,81001,Programa Vivienda Gratuita Fase I,Asignados,2021,4,176500480.0
ARAUCA,81,SARAVENA,81736,MI CASA YA,Asignados,2021,1,18170520.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2021,4,89316450.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Apto con subsidio vencido,2022,2,50000000.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2022,33,659023120.0
ARAUCA,81,PUERTO RONDÓN,81591,Programa Vivienda Gratuita Fase I,Asignados,2022,3,141641664.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2022,4,107255780.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2023,5,127600000.0
ARAUCA,81,TAME,81794,MI CASA YA,Apto con subsidio vencido,2023,1,23200000.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2023,2,69600000.0
ARAUCA,81,ARAUCA,81001,MI CASA YA,Asignados,2024,4,104000000.0
ARAUCA,81,TAME,81794,MI CASA YA,Asignados,2024,14,416000000.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2004,6,53700000.0
CASANARE,85,MANÍ,85139,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2004,1,7518000.0
CASANARE,85,MANÍ,85139,Bolsa Esfuerzo Territorial,Asignados,2004,28,210504000.0
CASANARE,85,MONTERREY,85162,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2004,17,127395000.0
CASANARE,85,MONTERREY,85162,Bolsa Esfuerzo Territorial,Asignados,2004,4,29250000.0
CASANARE,85,TAURAMENA,85410,Bolsa Desplazados,Asignados,2004,2,12790000.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2004,4,29980000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2004,118,972557000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2004,4,17900000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncias al subsidio,2004,4,17900000.0
CASANARE,85,YOPAL,85001,Bolsa Ordinaria,Renuncias al subsidio,2004,5,37590000.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2005,5,44750000.0
CASANARE,85,AGUAZUL,85010,Bolsa Esfuerzo Territorial,Asignados,2005,21,157878000.0
CASANARE,85,HATO COROZAL,85125,Bolsa Atentados terroristas,Asignados,2005,3,24034500.0
CASANARE,85,LA SALINA,85136,Bolsa Ordinaria,Apto con subsidio vencido,2005,9,59850000.0
CASANARE,85,MANÍ,85139,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,1,7518000.0
CASANARE,85,MANÍ,85139,Bolsa Esfuerzo Territorial,Asignados,2005,33,230584002.0
CASANARE,85,MANÍ,85139,Bolsa Ordinaria,Apto con subsidio vencido,2005,2,16023000.0
CASANARE,85,MANÍ,85139,Bolsa Ordinaria,Asignados,2005,21,168241500.0
CASANARE,85,MONTERREY,85162,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,6,45108000.0
CASANARE,85,TAURAMENA,85410,Bolsa Desplazados,Asignados,2005,2,23857000.0
CASANARE,85,TAURAMENA,85410,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,1,7505895.0
CASANARE,85,TAURAMENA,85410,Bolsa Esfuerzo Territorial,Asignados,2005,24,122781895.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2005,3,18870000.0
CASANARE,85,YOPAL,85001,Bolsa Atentados terroristas,Asignados,2005,2,16023000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2005,37,311739000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,1,4475000.0
CASANARE,85,YOPAL,85001,Bolsa Ordinaria,Apto con subsidio vencido,2005,2,16023000.0
CASANARE,85,YOPAL,85001,Bolsa Ordinaria,Renuncias al subsidio,2005,1,8011500.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2006,1,10200000.0
CASANARE,85,MANÍ,85139,Bolsa Esfuerzo Territorial,Asignados,2006,25,214200000.0
CASANARE,85,TAURAMENA,85410,Bolsa Desplazados,Asignados,2006,2,25107000.0
CASANARE,85,TAURAMENA,85410,Bolsa Esfuerzo Territorial,Asignados,2006,21,157623795.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2006,1,14907000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Apto con subsidio vencido,2006,1,10200000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2006,39,334242000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2006,1,14907000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2006,3,26127000.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2007,7,62341500.0
CASANARE,85,CHÁMEZA,85015,Bolsa Desplazados,Asignados,2007,12,70476250.0
CASANARE,85,HATO COROZAL,85125,Bolsa Desplazados,Asignados,2007,6,37948750.0
CASANARE,85,MANÍ,85139,Bolsa Desplazados,Asignados,2007,7,69795000.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignados,2007,3,22743228.0
CASANARE,85,OROCUÉ,85230,Bolsa Desplazados,Asignados,2007,1,5421250.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Desplazados,Asignados,2007,1,14907000.0
CASANARE,85,PORE,85263,Bolsa Desplazados,Asignados,2007,3,32527500.0
CASANARE,85,SAN LUIS DE PALENQUE,85325,Bolsa Desplazados,Asignados,2007,1,10842500.0
CASANARE,85,TAURAMENA,85410,Bolsa Desplazados,Asignados,2007,5,37948750.0
CASANARE,85,TRINIDAD,85430,Bolsa Desplazados,Asignados,2007,2,25749500.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2007,16,92161250.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2007,147,828094500.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2007,1,14907000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,1,5421250.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Subsidio Revocado,2007,1,14907000.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,1,8695750.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2008,32,386303250.0
CASANARE,85,AGUAZUL,85010,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,7,63753900.0
CASANARE,85,CHÁMEZA,85015,Bolsa Concejales,Asignados,2008,1,10153000.0
CASANARE,85,CHÁMEZA,85015,Bolsa Desplazados,Asignados,2008,3,23075000.0
CASANARE,85,HATO COROZAL,85125,Bolsa Desplazados,Asignados,2008,7,51918750.0
CASANARE,85,MANÍ,85139,Bolsa Desplazados,Asignados,2008,59,714663250.0
CASANARE,85,MANÍ,85139,Bolsa Desplazados,Renuncias al subsidio,2008,1,11537500.0
CASANARE,85,MANÍ,85139,Bolsa Ordinaria,Asignados,2008,1,8568000.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,2,23602750.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignados,2008,5,40381250.0
CASANARE,85,MONTERREY,85162,Bolsa Saludable,Asignados,2008,23,84914670.0
CASANARE,85,OROCUÉ,85230,Bolsa Desplazados,Asignados,2008,3,32213250.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,1,14907000.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Desplazados,Asignados,2008,11,131508000.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Saludable,Asignados,2008,19,70145553.1
CASANARE,85,PORE,85263,Bolsa Desplazados,Asignados,2008,6,70195250.0
CASANARE,85,SABANALARGA,85300,Bolsa Saludable,Asignados,2008,16,58879999.57
CASANARE,85,SAN LUIS DE PALENQUE,85325,Bolsa Desplazados,Asignados,2008,2,23075000.0
CASANARE,85,SÁCAMA,85315,Bolsa Desplazados,Asignados,2008,7,80762500.0
CASANARE,85,TAURAMENA,85410,Bolsa Desplazados,Asignados,2008,5,58657750.0
CASANARE,85,TRINIDAD,85430,Bolsa Desplazados,Asignados,2008,1,14907000.0
CASANARE,85,TÁMARA,85400,Bolsa Desplazados,Asignados,2008,5,71165500.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2008,7,66825750.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2008,98,866847000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2008,1,14907000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,2,20675750.0
CASANARE,85,YOPAL,85001,Bolsa Ordinaria,Asignados,2008,1,9107700.0
CASANARE,85,YOPAL,85001,Bolsa Saludable,Apto con subsidio vencido,2008,4,13379367.24
CASANARE,85,YOPAL,85001,Bolsa Saludable,Asignados,2008,76,252650950.6
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2009,8,89442000.0
CASANARE,85,AGUAZUL,85010,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2009,2,20306000.0
CASANARE,85,AGUAZUL,85010,Bolsa Esfuerzo Territorial,Asignados,2009,32,321484600.0
CASANARE,85,AGUAZUL,85010,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2009,1,10153000.0
CASANARE,85,AGUAZUL,85010,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2009,11,111683000.0
CASANARE,85,CHÁMEZA,85015,Bolsa Desplazados,Asignados,2009,3,44721000.0
CASANARE,85,HATO COROZAL,85125,Bolsa Desplazados,Asignados,2009,2,22360500.0
CASANARE,85,MANÍ,85139,Bolsa Desplazados,Asignados,2009,4,59628000.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,1,14907000.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignados,2009,8,110560250.0
CASANARE,85,MONTERREY,85162,Bolsa Saludable,Asignados,2009,4,14768000.0
CASANARE,85,OROCUÉ,85230,Bolsa Concejales,Asignados,2009,1,5714350.0
CASANARE,85,OROCUÉ,85230,Bolsa Desplazados,Asignados,2009,1,14907000.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Desplazados,Asignados,2009,7,96895500.0
CASANARE,85,PORE,85263,Bolsa Desplazados,Asignados,2009,3,44721000.0
CASANARE,85,SABANALARGA,85300,Bolsa Saludable,Asignados,2009,1,3680000.0
CASANARE,85,SAN LUIS DE PALENQUE,85325,Bolsa Desplazados,Asignados,2009,3,44721000.0
CASANARE,85,SAN LUIS DE PALENQUE,85325,Bolsa Saludable,Asignados,2009,30,119256000.0
CASANARE,85,SÁCAMA,85315,Bolsa Desplazados,Asignados,2009,4,59628000.0
CASANARE,85,TÁMARA,85400,Bolsa Desplazados,Asignados,2009,1,14907000.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2009,2,23602750.0
CASANARE,85,VILLANUEVA,85440,Bolsa Ordinaria,Asignados,2009,1,9107700.0
CASANARE,85,VILLANUEVA,85440,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2009,4,36400967.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,1,14907000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2009,67,834792000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,3,38509750.0
CASANARE,85,YOPAL,85001,Bolsa Saludable,Apto con subsidio vencido,2009,1,3064703.0
CASANARE,85,YOPAL,85001,Bolsa Saludable,Asignados,2009,10,33304588.0
CASANARE,85,AGUAZUL,85010,Ahorro Programado Contractual,Apto con subsidio vencido,2010,3,30024500.0
CASANARE,85,AGUAZUL,85010,Bolsa Concejales,Apto con subsidio vencido,2010,1,11072500.0
CASANARE,85,AGUAZUL,85010,Bolsa Desplazados,Asignados,2010,4,54075000.0
CASANARE,85,AGUAZUL,85010,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,87,853669550.0
CASANARE,85,HATO COROZAL,85125,Ahorro Programado Contractual,Apto con subsidio vencido,2010,1,7364500.0
CASANARE,85,HATO COROZAL,85125,Bolsa Desplazados,Asignados,2010,6,83687500.0
CASANARE,85,MANÍ,85139,Ahorro Programado Contractual,Apto con subsidio vencido,2010,1,7364500.0
CASANARE,85,MANÍ,85139,Bolsa Desplazados,Asignados,2010,4,46350000.0
CASANARE,85,MONTERREY,85162,Ahorro Programado Contractual,Apto con subsidio vencido,2010,1,7364500.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignados,2010,6,84975000.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,1,15450000.0
CASANARE,85,NUNCHÍA,85225,Bolsa Desplazados,Asignados,2010,1,15450000.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Desplazados,Asignados,2010,7,108150000.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,50,499184500.0
CASANARE,85,PORE,85263,Bolsa Desplazados,Asignados,2010,1,15450000.0
CASANARE,85,SAN LUIS DE PALENQUE,85325,Bolsa Concejales,Apto con subsidio vencido,2010,1,11330000.0
CASANARE,85,SÁCAMA,85315,Bolsa Desplazados,Asignados,2010,3,46350000.0
CASANARE,85,TAURAMENA,85410,Ahorro Programado Contractual,Asignados,2010,1,11072500.0
CASANARE,85,TAURAMENA,85410,Bolsa Desplazados,Asignados,2010,1,15450000.0
CASANARE,85,TAURAMENA,85410,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,6,59627675.0
CASANARE,85,TAURAMENA,85410,Bolsa Saludable,Apto con subsidio vencido,2010,1,3975003.0
CASANARE,85,TAURAMENA,85410,Bolsa Saludable,Asignados,2010,47,186787750.0
CASANARE,85,TAURAMENA,85410,Bolsa Saludable,Restitucion de subsidios no aplicados,2010,1,3974621.0
CASANARE,85,TRINIDAD,85430,Bolsa Saludable,Apto con subsidio vencido,2010,5,19863943.0
CASANARE,85,TRINIDAD,85430,Bolsa Saludable,Asignados,2010,262,1034673245.0
CASANARE,85,TRINIDAD,85430,Bolsa Saludable,Renuncia con restitucion de subsidio,2010,3,11912816.0
CASANARE,85,TRINIDAD,85430,Bolsa Saludable,Restitucion de subsidios no aplicados,2010,3,11921790.0
CASANARE,85,VILLANUEVA,85440,Ahorro Programado Contractual,Apto con subsidio vencido,2010,3,26059000.0
CASANARE,85,VILLANUEVA,85440,Bolsa Desplazados,Asignados,2010,1,15450000.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Apto con subsidio vencido,2010,24,219081000.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Asignados,2010,4,37389000.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,2,14729000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2010,79,1120125000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,6,61800000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncias al subsidio,2010,2,24462500.0
CASANARE,85,AGUAZUL,85010,Ahorro Programado Contractual,Asignados,2011,2,23298600.0
CASANARE,85,AGUAZUL,85010,Bolsa Concejales,Asignados,2011,1,6159400.0
CASANARE,85,CHÁMEZA,85015,Ahorro Programado Contractual,Apto con subsidio vencido,2011,1,9342246.0
CASANARE,85,CHÁMEZA,85015,Bolsa Desplazados,Asignados,2011,1,16068000.0
CASANARE,85,MANÍ,85139,Ahorro Programado Contractual,Apto con subsidio vencido,2011,2,23298600.0
CASANARE,85,MONTERREY,85162,Ahorro Programado Contractual,Apto con subsidio vencido,2011,2,19827703.0
CASANARE,85,MONTERREY,85162,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,1,7659080.0
CASANARE,85,MONTERREY,85162,Bolsa Desplazados,Asignados,2011,1,16068000.0
CASANARE,85,NUNCHÍA,85225,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,1,7659080.0
CASANARE,85,NUNCHÍA,85225,Bolsa Concejales,Asignados,2011,2,23030800.0
CASANARE,85,PAZ DE ARIPORO,85250,Ahorro Programado Contractual,Apto con subsidio vencido,2011,1,11783200.0
CASANARE,85,PAZ DE ARIPORO,85250,Bolsa Desplazados,Asignados,2011,5,80340000.0
CASANARE,85,PORE,85263,Bolsa Desplazados,Asignados,2011,1,16068000.0
CASANARE,85,SÁCAMA,85315,Ahorro Programado Contractual,Apto con subsidio vencido,2011,1,11272487.0
CASANARE,85,SÁCAMA,85315,Bolsa Desplazados,Asignados,2011,1,16068000.0
CASANARE,85,TAURAMENA,85410,Ahorro Programado Contractual,Apto con subsidio vencido,2011,2,23566400.0
CASANARE,85,TAURAMENA,85410,Ahorro Programado Contractual,Asignados,2011,1,9355135.0
CASANARE,85,TÁMARA,85400,Bolsa Concejales,Apto con subsidio vencido,2011,1,11515400.0
CASANARE,85,VILLANUEVA,85440,Ahorro Programado Contractual,Apto con subsidio vencido,2011,3,31225480.0
CASANARE,85,VILLANUEVA,85440,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,1,9691500.0
CASANARE,85,VILLANUEVA,85440,Bolsa Esfuerzo Territorial,Asignados,2011,17,164755500.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Apto con subsidio vencido,2011,18,168293050.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Asignados,2011,12,112687872.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,4,40173822.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,3,41509000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Asignados,2011,19,274495000.0
CASANARE,85,YOPAL,85001,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,2,32136000.0
CASANARE,85,AGUAZUL,85010,Ahorro Programado Contractual,Apto con subsidio vencido,2012,2,18824825.0
CASANARE,85,AGUAZUL,85010,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,1,7659080.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Apto con subsidio vencido,2012,6,60210755.0
CASANARE,85,YOPAL,85001,Ahorro Programado Contractual,Asignados,2012,3,28653505.0
CASANARE,85,AGUAZUL,85010,Programa Vivienda Gratuita Fase I,Asignados,2013,1,41265000.0
CASANARE,85,TAURAMENA,85410,Programa Vivienda Gratuita Fase I,Asignados,2013,1,41265000.0
CASANARE,85,TRINIDAD,85430,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,1,41265000.0
CASANARE,85,PORE,85263,Programa Vivienda Gratuita Fase I,Asignados,2014,1,25749000.0
CASANARE,85,PORE,85263,Programa Vivienda Gratuita Fase I,Asignados,2015,158,6423648000.0
CASANARE,85,PORE,85263,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,7,284592000.0
CASANARE,85,YOPAL,85001,MI CASA YA,Asignados,2015,1,12887000.0
CASANARE,85,PAZ DE ARIPORO,85250,VIPA,Asignados,2016,216,4388411941.0
CASANARE,85,PAZ DE ARIPORO,85250,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,34,689455000.0
CASANARE,85,PAZ DE ARIPORO,85250,VIPA,Renuncias al subsidio,2016,25,513643975.0
CASANARE,85,PORE,85263,Programa Vivienda Gratuita Fase I,Asignados,2016,1,40656000.0
CASANARE,85,VILLANUEVA,85440,MI CASA YA,Apto con subsidio vencido,2016,1,13789100.0
CASANARE,85,VILLANUEVA,85440,MI CASA YA,Asignados,2016,2,16546920.0
CASANARE,85,VILLANUEVA,85440,Programa Vivienda Gratuita Fase I,Asignados,2016,1,48261850.0
CASANARE,85,YOPAL,85001,MI CASA YA,Apto con subsidio vencido,2016,1,13789100.0
CASANARE,85,YOPAL,85001,MI CASA YA,Asignados,2016,2,27578200.0
CASANARE,85,YOPAL,85001,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,1,13789100.0
CASANARE,85,PAZ DE ARIPORO,85250,VIPA,Asignados,2017,29,599825790.0
CASANARE,85,PAZ DE ARIPORO,85250,VIPA,Perdida de ejecutoriedad de asignación de SFV,2017,4,82734600.0
CASANARE,85,YOPAL,85001,MI CASA YA,Asignados,2017,7,103280380.0
CASANARE,85,YOPAL,85001,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,1,8852604.0
CASANARE,85,YOPAL,85001,MI CASA YA,Renuncias al subsidio,2017,1,14754340.0
CASANARE,85,PAZ DE ARIPORO,85250,MI CASA YA,Apto con subsidio vencido,2018,2,46874520.0
CASANARE,85,PAZ DE ARIPORO,85250,MI CASA YA,Asignados,2018,20,468745200.0
CASANARE,85,VILLANUEVA,85440,MI CASA YA,Asignados,2018,4,78124200.0
CASANARE,85,VILLANUEVA,85440,Programa Vivienda Gratuita Fase I,Asignados,2018,1,54686940.0
CASANARE,85,YOPAL,85001,MI CASA YA,Apto con subsidio vencido,2018,1,15624840.0
CASANARE,85,YOPAL,85001,MI CASA YA,Asignados,2018,26,499994880.0
CASANARE,85,YOPAL,85001,MI CASA YA,Renuncia con restitucion de subsidio,2018,1,15624840.0
CASANARE,85,YOPAL,85001,MI CASA YA,Renuncias al subsidio,2018,1,23437260.0
CASANARE,85,HATO COROZAL,85125,Programa Vivienda Gratuita Fase II,Asignados,2019,100,5881280100.0
CASANARE,85,HATO COROZAL,85125,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2019,1,58812801.0
CASANARE,85,MONTERREY,85162,Programa Vivienda Gratuita Fase II,Asignados,2019,64,3550961408.0
CASANARE,85,MONTERREY,85162,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2019,1,55483772.0
CASANARE,85,PAZ DE ARIPORO,85250,MI CASA YA,Apto con subsidio vencido,2019,1,24843480.0
CASANARE,85,PAZ DE ARIPORO,85250,MI CASA YA,Asignados,2019,16,389214520.0
CASANARE,85,PAZ DE ARIPORO,85250,Programa Vivienda Gratuita Fase II,Asignados,2019,144,8127891502.0
CASANARE,85,PAZ DE ARIPORO,85250,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2019,3,169780345.0
CASANARE,85,VILLANUEVA,85440,MI CASA YA,Asignados,2019,1,24843480.0
CASANARE,85,YOPAL,85001,MI CASA YA,Apto con subsidio vencido,2019,1,16562320.0
CASANARE,85,YOPAL,85001,MI CASA YA,Asignados,2019,20,379527140.0
CASANARE,85,AGUAZUL,85010,MI CASA YA,Apto con subsidio vencido,2020,1,26334090.0
CASANARE,85,AGUAZUL,85010,MI CASA YA,Asignados,2020,23,561793920.0
CASANARE,85,HATO COROZAL,85125,Programa Vivienda Gratuita Fase II,Asignados,2020,12,705753612.0
