Departamento,Código Divipola Departamento,Programa,Estado de Postulación,Año de Asignación,Hogares,Valor Asignado
VALLE DEL CAUCA,76,Bolsa Ordinaria,Asignados,2008,242,2188873980.0
VALLE DEL CAUCA,76,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2008,15,136615500.0
VALLE DEL CAUCA,76,Bolsa Ordinaria,Renuncias al subsidio,2008,2,15179500.0
VALLE DEL CAUCA,76,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,14,127507800.0
VALLE DEL CAUCA,76,Bolsa Saludable,Apto con subsidio vencido,2008,92,339584399.0
VALLE DEL CAUCA,76,Bolsa Saludable,Asignados,2008,1032,3732297373.2
VALLE DEL CAUCA,76,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,3,11073308.0
VALLE DEL CAUCA,76,Bolsa Saludable,Restitucion de subsidios no aplicados,2008,3,11045167.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Apto con subsidio vencido,2008,4,34272000.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Asignados,2008,1066,10672108000.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2008,9,84916000.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2008,24,228442500.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Vencido en proceso de restitución de recursos a la DTN,2008,1,10153000.0
VALLE DEL CAUCA,76,Bolsa Única Mejoramiento,Asignados,2008,18,89146668.0
VALLE DEL CAUCA,76,Bolsa Única Mejoramiento,Restitución SFV por Vencimiento Vigencia,2008,74,369078700.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2008,1,14907000.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Apto con subsidio vencido,2009,34,241487110.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Asignados,2009,8,56839690.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2009,1,7105670.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Renuncias al subsidio,2009,2,14211340.0
VALLE DEL CAUCA,76,Bolsa Atentados terroristas,Apto con subsidio vencido,2009,1,10153000.0
VALLE DEL CAUCA,76,Bolsa Atentados terroristas,Asignados,2009,13,30446906.0
VALLE DEL CAUCA,76,Bolsa Atentados terroristas,Renuncia con restitucion de subsidio,2009,1,935837.0
VALLE DEL CAUCA,76,Bolsa Concejales,Asignados,2009,4,43478750.0
VALLE DEL CAUCA,76,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,2,21863600.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Asignados,2009,3,32795400.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Apto con subsidio vencido,2009,3,27329500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,8,119256000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2009,463,5583913750.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Restitución SFV por Vencimiento Vigencia,2009,1,14907000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Subsidio Revocado,2009,1,12422500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2009,1,14907000.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2009,33,302884800.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Asignados,2009,526,5478870300.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2009,29,260778250.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2009,3,32546950.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Apto con subsidio vencido,2009,5,54659000.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Asignados,2009,24,262363200.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Renuncia a la postulación,2009,1,10931800.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Renuncia con restitucion de subsidio,2009,2,21863600.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Restitución SFV por Vencimiento Vigencia,2009,25,272798100.0
VALLE DEL CAUCA,76,Bolsa Saludable,Apto con subsidio vencido,2009,4,13330632.0
VALLE DEL CAUCA,76,Bolsa Saludable,Asignados,2009,185,670646012.0
VALLE DEL CAUCA,76,Bolsa Saludable,Renuncia con restitucion de subsidio,2009,1,3515892.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Apto con subsidio vencido,2009,12,126957950.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Asignados,2009,27,274771600.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2009,18,178387100.0
VALLE DEL CAUCA,76,Bolsa Única Mejoramiento,Apto con subsidio vencido,2009,1,4987550.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Apto con subsidio vencido,2010,57,591137194.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Asignados,2010,31,336192000.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,7,71758351.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Renuncias al subsidio,2010,2,22402500.0
VALLE DEL CAUCA,76,Bolsa Concejales,Asignados,2010,1,11330000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Apto con subsidio vencido,2010,23,355350000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,548,8370037500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2010,1872,28546104928.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2010,12,185400000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,13,191837500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Renuncias al subsidio,2010,3,46350000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Subsidio Revocado,2010,6,83144500.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,25,273077500.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Asignados,2010,283,3086970100.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2010,11,118015700.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2010,1,11330000.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Apto con subsidio vencido,2010,47,497728750.0
VALLE DEL CAUCA,76,Bolsa Recicladores,Asignados,2010,50,551632200.0
VALLE DEL CAUCA,76,Bolsa Saludable,Apto con subsidio vencido,2010,5,19876000.0
VALLE DEL CAUCA,76,Bolsa Saludable,Asignados,2010,238,946097600.0
VALLE DEL CAUCA,76,Bolsa Saludable,Renuncia con restitucion de subsidio,2010,1,3975200.0
VALLE DEL CAUCA,76,Bolsa Saludable,Restitucion de subsidios no aplicados,2010,1,3975200.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Apto con subsidio vencido,2010,11,120630000.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Asignados,2010,28,307630000.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Renuncia con restitucion de subsidio,2010,55,604445000.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Restitución SFV por Vencimiento Vigencia,2010,76,834150000.0
VALLE DEL CAUCA,76,Macroproyecto,Apto con subsidio vencido,2010,4,45320000.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2010,613,6945290000.0
VALLE DEL CAUCA,76,Macroproyecto,Renuncias al subsidio,2010,38,430540000.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2010,70,1062187500.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Apto con subsidio vencido,2011,189,1974512436.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Asignados,2011,143,1511226073.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,12,119211630.0
VALLE DEL CAUCA,76,Bolsa Concejales,Apto con subsidio vencido,2011,3,29725800.0
VALLE DEL CAUCA,76,Bolsa Concejales,Asignados,2011,5,58112600.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Asignados,2011,15,176010200.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2011,1,11730500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,19,291902000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2011,93,1479773000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,12,159341000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Renuncias al subsidio,2011,1,16068000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Subsidio Revocado,2011,12,186121000.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,3,20455800.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Asignados,2011,126,1421714750.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,1,11515400.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2011,2,22447200.0
VALLE DEL CAUCA,76,Bolsa unica Nacional,Asignados,2011,1,11783200.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Apto con subsidio vencido,2011,23,259498200.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Asignados,2011,652,7393958000.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Renuncia con restitucion de subsidio,2011,9,93730000.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Renuncias al subsidio,2011,1,9105200.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Restitucion de subsidios no aplicados,2011,2,23566400.0
VALLE DEL CAUCA,76,Concurso de Esfuerzo Territorial Nacional,Restitución SFV por Vencimiento Vigencia,2011,1,11783200.0
VALLE DEL CAUCA,76,Macroproyecto,Apto con subsidio vencido,2011,11,125989600.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2011,248,2851081200.0
VALLE DEL CAUCA,76,Macroproyecto,Renuncias al subsidio,2011,50,573751200.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2011,150,2329860000.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Apto con subsidio vencido,2012,106,1215959708.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Asignados,2012,156,1765039552.0
VALLE DEL CAUCA,76,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,12,143813050.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Asignados,2012,16,191372500.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2012,2,23461000.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2012,1,12467400.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2012,5,80352000.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Subsidio Revocado,2012,1,15450000.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2012,3,21534600.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Asignados,2012,145,1745152650.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2012,4,48169500.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2012,10,115890150.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Subsidio Revocado,2012,1,10683350.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2012,11,127802400.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2012,1,39669000.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2012,119,2815728945.0
VALLE DEL CAUCA,76,Bolsa Desastres Naturales,Asignados,2013,1,11730500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2013,1,17685000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Apto con subsidio vencido,2013,3,72995608.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2013,484,12373745608.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2013,13,398833824.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Subsidio Revocado,2013,1,24761265.0
VALLE DEL CAUCA,76,Macroproyecto,Apto con subsidio vencido,2013,6,318563898.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2013,130,6713064952.0
VALLE DEL CAUCA,76,Macroproyecto,Renuncias al subsidio,2013,3,159281949.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,2,64749216.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2013,5293,199707871863.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2013,1,41265000.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2013,28,972988833.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2013,1,41265000.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2013,17,634564032.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2014,2,36960000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Apto con subsidio vencido,2014,6,188526000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2014,280,8797880000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2014,8,245118000.0
VALLE DEL CAUCA,76,Macroproyecto,Apto con subsidio vencido,2014,2,106187966.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2014,29,1570286249.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2014,2317,97444673312.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2014,2,76384000.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,14,559188500.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,6,249731380.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2015,10,185001000.0
VALLE DEL CAUCA,76,Bolsa Esfuerzo Territorial,Asignados,2015,1,14175700.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2015,16,502736000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2015,29,823709000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2015,18,211346800.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2015,454,5376456400.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2015,6,72167200.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncia con restitucion de subsidio,2015,7,85054200.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2015,6,67012400.0
VALLE DEL CAUCA,76,Macroproyecto,Apto con subsidio vencido,2015,4,222562846.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2015,264,16460277000.0
VALLE DEL CAUCA,76,Macroproyecto,Renuncias al subsidio,2015,1,63280897.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2015,45,1921678236.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,1,41265000.0
VALLE DEL CAUCA,76,VIPA,Apto con subsidio vencido,2015,1,20683650.0
VALLE DEL CAUCA,76,VIPA,Asignados,2015,2315,45398476525.0
VALLE DEL CAUCA,76,VIPA,Perdida de ejecutoriedad de asignación de SFV,2015,9,180740250.0
VALLE DEL CAUCA,76,VIPA,Renuncia con restitucion de subsidio,2015,2,40014150.0
VALLE DEL CAUCA,76,VIPA,Renuncias al subsidio,2015,205,4049677150.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2016,8,155127315.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2016,36,1134016824.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2016,1,31421000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2016,53,659118980.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2016,1630,20793962800.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,4,49640760.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncia con restitucion de subsidio,2016,13,140648820.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2016,16,182016120.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2016,18,1128869232.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2016,156,6859407431.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,1,35770731.0
VALLE DEL CAUCA,76,VIPA,Apto con subsidio vencido,2016,4,82734600.0
VALLE DEL CAUCA,76,VIPA,Asignados,2016,3438,70523951950.0
VALLE DEL CAUCA,76,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,39,789425975.0
VALLE DEL CAUCA,76,VIPA,Renuncia con restitucion de subsidio,2016,1,20683650.0
VALLE DEL CAUCA,76,VIPA,Renuncias al subsidio,2016,435,8893969500.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2017,219,4566467330.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2017,3,62050950.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Renuncia con restitucion de subsidio,2017,1,20683650.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2017,45,1416805824.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Perdida de ejecutoriedad de asignación de SFV,2017,1,31421000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2017,2,62842000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2017,53,863128890.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2017,2977,48022425832.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,9,132789060.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncia con restitucion de subsidio,2017,8,112132984.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2017,36,519352768.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2017,59,2685694645.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,1,40427910.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2017,2,91476908.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Asignados,2017,350,17481993692.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2017,2,103279273.42
VALLE DEL CAUCA,76,VIPA,Apto con subsidio vencido,2017,2,42812160.0
VALLE DEL CAUCA,76,VIPA,Asignados,2017,622,13137359345.0
VALLE DEL CAUCA,76,VIPA,Perdida de ejecutoriedad de asignación de SFV,2017,2,41367300.0
VALLE DEL CAUCA,76,VIPA,Renuncias al subsidio,2017,69,1445097800.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2018,4,82030410.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2018,13,408473000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2018,1,31421000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2018,102,2070291300.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2018,6422,126451830120.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,1,23437260.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncia con restitucion de subsidio,2018,2,31249680.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2018,59,1132800900.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2018,10,533447460.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Asignados,2018,774,40416935613.8
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2018,9,484607666.74
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2018,5,254512365.0
VALLE DEL CAUCA,76,TUTELAS,Asignados,2018,2,13385554.0
VALLE DEL CAUCA,76,VIPA,Asignados,2018,1,20683650.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2019,6,56614588.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2019,1,31421000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2019,105,2360130600.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2019,7434,164220090460.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2019,8,173904360.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncia con restitucion de subsidio,2019,6,107655080.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2019,59,1300142120.0
VALLE DEL CAUCA,76,Macroproyecto,Asignados,2019,10,551313658.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2019,2,99233120.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Asignados,2019,10,540033560.8
VALLE DEL CAUCA,76,TUTELAS,Asignados,2019,1,6692777.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2020,5,199368615.0
VALLE DEL CAUCA,76,Casa Digna Vida Digna,Asignados,2020,45,444718050.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2020,121,3801941000.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Renuncias al subsidio,2020,1,31421000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2020,110,2650965060.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2020,8366,189403884550.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2020,10,184338630.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncia con restitucion de subsidio,2020,10,245784840.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2020,89,2089171140.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2020,9,457468989.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Asignados,2020,38,2230760577.0
VALLE DEL CAUCA,76,Semillero de Propietarios Ahorro,Asignados,2020,6,31600908.0
VALLE DEL CAUCA,76,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2020,2,10533636.0
VALLE DEL CAUCA,76,Semillero de Propietarios Arriendo,Asignados,2020,15,171580511.0
VALLE DEL CAUCA,76,Semillero de Propietarios Arriendo,Renuncias al subsidio,2020,5,65395911.0
VALLE DEL CAUCA,76,TUTELAS,Asignados,2020,1,6692777.0
VALLE DEL CAUCA,76,Bolsa Desplazados,Asignados,2021,2,145364160.0
VALLE DEL CAUCA,76,Casa Digna Vida Digna,Asignados,2021,489,4756553870.0
VALLE DEL CAUCA,76,Casa Digna Vida Digna,Perdida de ejecutoriedad de asignación de SFV,2021,7,68462384.0
VALLE DEL CAUCA,76,Casa Digna Vida Digna,Renuncias al subsidio,2021,1,9910924.0
VALLE DEL CAUCA,76,Fenómeno de la Niña,Asignados,2021,9,282789000.0
VALLE DEL CAUCA,76,MI CASA YA,Apto con subsidio vencido,2021,107,2590089150.0
VALLE DEL CAUCA,76,MI CASA YA,Asignados,2021,12767,295339246110.0
VALLE DEL CAUCA,76,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2021,6,127193640.0
VALLE DEL CAUCA,76,MI CASA YA,Renuncias al subsidio,2021,106,2383278780.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase I,Asignados,2021,6,252897639.0
VALLE DEL CAUCA,76,Programa Vivienda Gratuita Fase II,Asignados,2021,86,5016622101.0
